show_title,rating,image,trailer,description,cast_members
years and years,7.0,https://m.media-amazon.com/images/M/MV5BNDUyMzU5MTk5MF5BMl5BanBnXkFtZTgwNjcxNDQxNTE@.jpg,https://www.youtube.com/watch?v=6SEiaODjTZw,"After living a long and colorful life, Allan Karlsson finds himself stuck in a nursing home. On his 100th birthday, he leaps out a window and begins an unexpected journey.","Robert Gustafsson, Iwar Wiklander, David Wiberg, Mia Skäringer, Jens Hultén"
little dixie,4.9,https://m.media-amazon.com/images/M/MV5BNTc2MWRiNzUtYzUxNy00OThmLWIzNWQtNWM2YWU4MjdhNjEwXkEyXkFqcGc@.jpg,https://www.youtube.com/watch?v=yqCk_HSBFOQ,"Doc, a former special forces operative, facilitates a fragile truce in secrecy between the state governor and a Mexican drug cartel. But when it breaks down, the cartel's hatchet man sets his vengeful sights on Doc's daughter.","Frank Grillo, Eric Dane, Beau Knapp, Annabeth Gish, Peter Greene"
all creatures great and small,6.5,https://m.media-amazon.com/images/M/MV5BY2Q3NWZlYWUtODIwZi00MTAxLWFhMDEtYzRiNDQxMzhkNzQzXkEyXkFqcGc@.jpg,,"The story of a young veterinarian's apprenticeship to a somewhat eccentric older vet in the English countryside, and the young man's hesitating courtship of the daughter of a local farmer.","Brenda Bruce, Christine Buckley, John Collin, Jane Collins, Fred Feast"
starstruck,7.5,https://m.media-amazon.com/images/M/MV5BNDRmMzM0ZDctNjQwOS00NjZlLTk1MTYtNzVmYWI0NWUzMzI5XkEyXkFqcGc@.jpg,https://www.youtube.com/watch?v=u34WsqKDVSU,A millennial in London is juggling two dead-end jobs and navigating the awkward morning-after-the-night-before when she discovers the complications of accidentally sleeping with a film star.,"Rose Matafeo, Nikesh Patel, Emma Sidi, Al Roberts, Joe Barnes"
baptiste,7.3,https://m.media-amazon.com/images/M/MV5BNTcwYjJhMTAtN2I2Yy00NGM2LThmNTQtNmEyMWZlMmU5YzI2XkEyXkFqcGc@.jpg,https://www.youtube.com/watch?v=jUOVRGA8Lw4,"Mercurial retired police detective, Julien Baptiste, specializes in missing-persons cases.","Tchéky Karyo, Anastasia Hille, Tom Hollander, Fiona Shaw, Barbara Sarafian"
becoming led zeppelin,7.5,https://m.media-amazon.com/images/M/MV5BNTBhMzliNzYtMjQwMy00MjdhLWIyOGYtYzdiY2FlNjk3YTkzXkEyXkFqcGc@.jpg,https://www.youtube.com/watch?v=SizyLV-O_cc,"The film traces the journeys of the four members of the Stairway To Heaven rockers through the music scene of the 1960s and their meeting in the summer of 1968, culminating in 1970.",
serendipity,6.8,https://m.media-amazon.com/images/M/MV5BYTQzMjE3YTAtYzc2MC00OTk4LTg0NTYtYzg3YzQ2ZTM3ODY1XkEyXkFqcGc@.jpg,https://www.youtube.com/watch?v=ePU2Ux9JIMM,"A couple search for each other years after the night they first met, fell in love, and separated, convinced that one day they'd end up together.","John Cusack, Kate Beckinsale, Jeremy Piven, Bridget Moynahan, Eugene Levy"
made of honor,5.9,https://m.media-amazon.com/images/M/MV5BZGRkZWU1NTYtNTMyYS00ODEyLTllY2UtMDc5ZjhiYWQ3MTY5XkEyXkFqcGc@.jpg,https://www.youtube.com/watch?v=XFQN3biQ4x8,"Hannah surprises Tom, her best friend who is secretly in love with her, with the news of her engagement to a wealthy man. Things take a complicated turn when she asks Tom to be her maid of honor.","Patrick Dempsey, Michelle Monaghan, Kevin McKidd, Kadeem Hardison, Chris Messina"
laces,7.9,https://m.media-amazon.com/images/M/MV5BZWI5Mzg2NDAtNDYwYi00YzhiLWJiZTgtMWUwNTU2NTJkNGU2XkEyXkFqcGc@.jpg,https://www.youtube.com/watch?v=v49IghHDUdM,"Mortimer Brewster, a Brooklyn writer of books on the futility of marriage, risks his reputation after he decides to tie the knot. Things grow complicated when he learns that his beloved maiden aunts Abby and Martha are serial murderers.","Cary Grant, Priscilla Lane, Raymond Massey, Jack Carson, Edward Everett Horton"
as good as it gets,7.7,https://m.media-amazon.com/images/M/MV5BMzBiMWJhYmQtOWYzNS00NjgxLWE5NDItNzZlZDQwODBmODNjXkEyXkFqcGc@.jpg,https://www.youtube.com/watch?v=t2d89afgtqg,"A single mother and waitress, a misanthropic author, and a gay artist form an unlikely friendship after the artist is assaulted in a robbery.","Jack Nicholson, Helen Hunt, Greg Kinnear, Cuba Gooding Jr., Skeet Ulrich"
fill the void,6.7,https://m.media-amazon.com/images/M/MV5BNzQ3ODMyMjA1MV5BMl5BanBnXkFtZTcwMTIzMzEzOQ@@.jpg,https://www.youtube.com/watch?v=7hoxulGKQ7g,"When the older sister of Shira, an 18-year-old Hasidic Israeli, dies suddenly in childbirth, Shira must decide if she can and should marry her widowed brother-in-law, which also generates tensions within her extended family.","Hadas Yaron, Yiftach Klein, Irit Sheleg, Chaim Sharir, Razia Israeli"
sole a catinelle,6.4,https://m.media-amazon.com/images/M/MV5BMTM5NTkzNjE0M15BMl5BanBnXkFtZTgwMDY2NjU1MDE@.jpg,,The story of a father and son on a South-to-North road trip.,"Checco Zalone, Aurore Erguy, Miriam Dalmazio, Robert Dancs, Ruben Aprea"
califano,5.8,https://m.media-amazon.com/images/M/MV5BMDY3M2YwMzYtNTNhMS00MGYwLTkyYWItMjRiMDAzMWE0YTNjXkEyXkFqcGc@.jpg,,,
born for you,7.1,https://m.media-amazon.com/images/M/MV5BMWY1Y2IxNzEtZTUyZi00ZWEzLWFkYmItOTU5NjVhODYzMzFiXkEyXkFqcGc@.jpg,,"A film adaptation of the book of the same name published by Einaudi, tells the story of Luca a single Catholic man, and homosexual, who in 2017 adopted Alba, a Down's syndrome child left in hospital shortly after being born. Thirty heterosexual families rejected her before the court decided to entrust her to him: with him, the legal foster care register for singles was inaugurated in Italy. Luca was in fact the first case in Italy of a single, homosexual person succeeding in adopting a daughter. But his was not a charitable gesture: he simply wanted a family.","Barbora Bobulova, Liliana Bottone, Loris De Luna, Iaia Forte, Pierluigi Gigante"
who framed santa claus?,4.0,https://m.media-amazon.com/images/M/MV5BN2YzZjg1OWQtMzMzOS00NzMyLThhMDQtZmNkMTIxYWQ0Mzk5XkEyXkFqcGc@.jpg,,The story of Santa Claus (De Sica) having trouble for Christmas.,"Christian De Sica, Alessandro Siani, Diletta Leotta, Leigh Gill, Martin Francisco Montero Baez"
romantiche,6.1,https://m.media-amazon.com/images/M/MV5BZDA5ZTM0NzUtZjQwYS00MTBjLTlmYmItZjgyODJhZTg5ZDM5XkEyXkFqcGc@.jpg,,A portrait of the defects and the peculiarities of four type of girls living in different districts of Rome.,"Pilar Fogliati, Barbora Bobulova, Levante, Diane Fleri, Giovanni Toscano"
sarò con te,7.0,https://m.media-amazon.com/images/M/MV5BN2I2Nzc3NDktMmU1ZS00YzlkLTg4YTMtNjMwMTI0YWQzNTEzXkEyXkFqcGc@.jpg,,A beautiful documentary of the Napoli soccer team winning the scudetto ( championship) after 33 years .,"Fabio Cannavaro, Paolo Condò"
like a cat on a highway 2,5.9,https://m.media-amazon.com/images/M/MV5BYjMxYmQyNWUtNTllMC00OGJjLWI2OGEtOWQ3MjgxOThhMzQ5XkEyXkFqcGc@.jpg,,Follows the first film with Cortellesi now jailed (because of the awful twin step sisters who are the funniest element) calling on culture bureaucrat Albanese to have her jail time reduced and ending up in a Catholic shelter in Rome.,"Paola Cortellesi, Sonia Bergamasco, Antonio Albanese, Claudio Amendola, Luca Argentero"
supereroi,4.5,https://m.media-amazon.com/images/M/MV5BZWVhOGZlY2UtMWIyNC00NDgxLTg1MGUtOWFmYmE1NDZjMTgwXkEyXkFqcGc@.jpg,,,"Danilo Armenio, Rachele Astuto, Tania Bambaci, Jacopo Francesco Cavallaro, Paola Crova"
un altro ferragosto,5.7,https://m.media-amazon.com/images/M/MV5BNzMyZmFhY2MtZTQ3ZC00Yjk5LWIyN2EtODI2MDgzMjg0ODZhXkEyXkFqcGc@.jpg,,"In the middle of August two large Italian families meet on Ventotene where radicals and influencers debate recent Italian history and way of life. Not everything is at it seems, so much so new and old conflicts come under scrutiny.","Silvio Orlando, Sabrina Ferilli, Christian De Sica, Laura Morante, Andrea Carpenzano"
me contro te il film: vacanze in transilvania,3.9,https://m.media-amazon.com/images/M/MV5BMDEwNjhiNzUtYjQzNS00NTczLWI5OWEtOGJlZTYwYjBiMWZiXkEyXkFqcGc@.jpg,,,"Michele Savoia, Angelica Furlato, Amy Boda, Gianluca Briganti, Lorenzo Buran"
il sesso degli angeli,4.9,https://m.media-amazon.com/images/M/MV5BNjdkMWNlYzItODE0Yy00NTc0LWFkNDQtYTA3YzFhZmUyZTQ1XkEyXkFqcGc@.jpg,,"The attentive parish priest Don Simone must recognize that no one in his small people is really interested in religion. Despite his efforts, he cannot convince the boys to attend church.","Sabrina Ferilli, Marcello Fonte, Massimo Ceccherini, Leonardo Pieraccioni, Eva Moore"
per tutta la vita,5.6,https://m.media-amazon.com/images/M/MV5BY2I1MGQxODYtMzAwYy00Y2Q3LThiZTQtZjNiNmE4ZTgwYjRjXkEyXkFqcGc@.jpg,,"Four married couples find out that their marriage is not valid because celebrated by a man that was not a real priest. The four stories intertwine and the couples find themselves having to decide what to do next, get married again or not.","Ambra Angiolini, Luca Bizzarri, Carolina Crescentini, Claudia Gerini, Paolo Kessisoglu"
stolen days,,,,,Riccardo Scamarcio
once upon a time in bethlehem,5.5,https://m.media-amazon.com/images/M/MV5BMjI4OGZlMDUtODNmMS00ZDY4LWE3NWItZGU5NTQ1ZGU3ZDE1XkEyXkFqcGc@.jpg,,"A thief and a priest end up magically transported in the year 0's Palestine, where they'll have to make sure that the Nativity will follow its course.","Salvatore Ficarra, Valentino Picone, Massimo Popolizio, Roberta Mattei, Giacomo Mattia"
bentornato presidente,5.8,https://m.media-amazon.com/images/M/MV5BZjFkZmM4ZmYtYTM0Yy00MDRjLTgyMDAtOGFjNmNhODJlMDA2XkEyXkFqcGc@.jpg,,,"Claudio Bisio, Sarah Felberbaum, Pietro Sermonti, Paolo Calabresi, Massimo Popolizio"
inazuma eleven,8.2,https://m.media-amazon.com/images/M/MV5BYzUzMWY3ZDEtZjc3My00YTk3LWJiYzYtYzg1NDg5MGIxOWM3XkEyXkFqcGc@.jpg,,A talented young goalkeeper tries to revive his school's lackluster team in this anime series based on the hit manga and video game.,"Junko Takeuchi, Fumiko Orikasa, Hiroyuki Yoshino, Hinako Sasaki, Megumi Tano"
eat pray love,5.9,https://m.media-amazon.com/images/M/MV5BMTY5NDkyNzkyM15BMl5BanBnXkFtZTcwNDQyNDk0Mw@@.jpg,https://www.youtube.com/watch?v=mjay5vgIwt4,"A married woman realizes how unhappy her marriage really is, and that her life needs to go in a different direction. After a painful divorce, she takes off on a round-the-world journey to ""find herself"".","Julia Roberts, Javier Bardem, Richard Jenkins, Viola Davis, I. Gusti Ayu Puspawati"
the blood of wolves,7.0,https://m.media-amazon.com/images/M/MV5BZTk0MGQ5NjQtNDAzZS00YmQ0LTllNTktMTUyY2YwODRjNGJkXkEyXkFqcGc@.jpg,,"Hiroshima Police detective Ogami Shogo and his partner Hioka Shuichi are investigating the disappearance of a company's employees amidst an escalating yakuza turf war in 1988. Blood, shooting and death is everywhere. At the same time, there is a suspicion that the former man has his own ties to the thugs. Certainly many of his methods and actions are thuggish, violent and should be illegal.","Kôji Yakusho, Junko Abe, Yôsuke Eguchi, Gorô Ibuki, Hajime Inoue"
winnie-the-pooh: blood and honey 2,4.6,https://m.media-amazon.com/images/M/MV5BZmU2YmNlOTYtYWY5OS00YTk1LWExNzctMTAxYzY3ZDA1OTE5XkEyXkFqcGc@.jpg,https://www.youtube.com/watch?v=dgIlZOv4M-c,"Not wanting to live in the shadows any longer, Winnie-the-Pooh, Piglet, Owl, and Tigger take their fight to the town of Ashdown, leaving a bloody trail of death and mayhem in their wake.","Scott Chambers, Tallulah Evans, Ryan Oliva, Lewis Santer, Eddy MacKenzie"
5 centimeters per second,7.4,https://m.media-amazon.com/images/M/MV5BODVmZjhhYTYtYzRiOC00YzFiLThlZjMtZTQxNWY0MTI1MzlmXkEyXkFqcGc@.jpg,https://www.youtube.com/watch?v=iPsu_sk-e7Q,"Told in three interconnected segments, Takaki tells the story of his life as cruel winters, cold technology, and finally, adult obligations and responsibility converge to test the delicate petals of love.","Kenji Mizuhashi, Yoshimi Kondou, Satomi Hanamura, Ayaka Onoue, Risa Mizuno"
all about suomi,5.6,https://m.media-amazon.com/images/M/MV5BODU5MDM2NmYtNmYxYS00YjAzLTllMGItYzJjMDc3NWFkNWEwXkEyXkFqcGc@.jpg,,"Suomi, wife of wealthy Shizuo Samukawa, vanishes. Five men who loved her - her current husband and four ex-husbands - gather at his mansion, each holding completely different memories of her looks and character.","Yajuro Bando, Ken'ichi Endô, Takashi Kobayashi, Tôri Matsuzaka, Emma Miyazawa"
after school doctor,7.9,https://m.media-amazon.com/images/M/MV5BOTYxNzAyODMtZDg4Yi00M2MyLWIxODQtNjdjOWUyY2NjNjczXkEyXkFqcGc@.jpg,,"Pediatrician Makino, sent to an elementary school from a university hospital, has a sullen demeanor. Despite nagging students, his excellent observation skills help him identify and save children, families, and teachers with abnormalities.","Kôhei Matsushita, Aoi Morikawa, Takashi Tsukamoto, Yûta Hiraoka, Chiaki Horan"
the great cleric,6.9,https://m.media-amazon.com/images/M/MV5BMTI4MTg3N2UtYzliMy00NjU2LTllYzgtZjYyMGY4NjUyZjY5XkEyXkFqcGc@.jpg,https://www.youtube.com/watch?v=susqUMviH_E,"Earth's God of Destiny lost to Galdardia's Chief God for a bet and chose ten souls to hand over. Galdardia's Chief God handed those ten souls new vessels. Among those souls was Luciel, a salaryman, who fought against his destiny of death.","Reiji Kawashima, Justin Briner, Shin'ya Takahashi, Junichi Yanagita, Ikuto Kanemasa"
totto-chan the little girl at the window,7.6,https://m.media-amazon.com/images/M/MV5BYTEwYjIzZTItMjMwMC00YWYzLWE4ZDEtM2JmNmNhNzgyNGE2XkEyXkFqcGc@.jpg,,"Going to school at Tomoe Gakuen, after not fitting at her original elementary school. She meets unique students and learns new things at school, even as Japan descends into war.","Liliana Ôno, Kôji Yakusho, Shun Oguri, Anne Watanabe, Karen Takizawa"
blue box,8.0,https://m.media-amazon.com/images/M/MV5BYTNhNmQ0ZjgtY2M4ZS00NTlhLTg1MDQtNDA2MzhkOTMyMzdmXkEyXkFqcGc@.jpg,https://www.youtube.com/watch?v=tcK9Eghsfq8,"Third-year student Taiki joins badminton club. Despite being an early riser, star player Chinatsu, his crush, arrives first. Living together unexpectedly, Taiki strives to reach Nationals to impress Chinatsu.","Reina Ueda, Akari Kitô, Shoya Chiba, Chiaki Kobayashi, Ryôka Yuzuki"
ballad,6.6,https://m.media-amazon.com/images/M/MV5BNzAzOTk1OTIyM15BMl5BanBnXkFtZTcwNDIzNTQzMQ@@.jpg,https://www.youtube.com/watch?v=myKtVl8N7jU,"Number one NASCAR driver Ricky Bobby stays atop the heap thanks to a pact with his best friend and teammate, Cal Naughton, Jr. But when a French Formula One driver, makes his way up the ladder, Ricky Bobby's talent and devotion are put to the test.","Will Ferrell, John C. Reilly, Sacha Baron Cohen, Gary Cole, Michael Clarke Duncan"
root,8.4,https://m.media-amazon.com/images/M/MV5BMzUwMjM5YjAtNGUzNi00ZjNkLTllNTItNDcxMGEzY2RhZmNiXkEyXkFqcGc@.jpg,https://www.youtube.com/watch?v=TSJUgws9M-E,A dramatization of author Alex Haley's family line from ancestor Kunta Kinte's enslavement to his descendants' liberation.,"LeVar Burton, Robert Reed, John Amos, Louis Gossett Jr., Lynda Day George"
goodbye cruel world,5.8,https://m.media-amazon.com/images/M/MV5BNGZlMWFlZWItNzk2OC00ZmRkLTk0M2MtYTI4NzEzMGQ5ZmQxXkEyXkFqcGc@.jpg,,"5 people, whose identities are unknown to each other, gather for a one time robbery job. They head to a motel, where a yakuza gang use to launder money. The group succeed in their heist and prepare to go back to their normal lives, but the yakuza are following them.","Tomokazu Miura, Daisuke Miyagawa, Hio Miyazawa, Hidetoshi Nishijima, Takumi Saitô"
"and yet, you are so sweet",6.2,https://m.media-amazon.com/images/M/MV5BMzhiZWE3ZWQtZmNhYi00MTExLTgxMGEtMjhhNzI5ZTQxZDA5XkEyXkFqcGc@.jpg,https://www.youtube.com/watch?v=I-SI_2gIfso,"Maaya Kisaragi (Mei Hata) is a second year high school student. For the first time in her life, she confesses her feelings to a male student that she likes. But, she becomes broken hearted and experiences gloomy days. At that time, Sui Chigira (Kyohei Takahashi) comes to her and suggests that they should do a pretened unrequited love play. Sui Chigira is a student at the same high school that Maaya Kisaragi attends. He is a top athlete at school and has a good appearance. He is also popular among female students. Sui Chigira and Maaya Kisaragi begin their unrequited love play, but there are rules for the play. The rules are to never like and to never get caught by people. While doing the unrequited love play, Maaya Kisaragi's broken heart gets healed by Sui Chigira and she wants to get closer to him. What are Sui Chigira's true feelings for her?","Mei Hata, Rihito Itagaki, Riko, Ryôsuke Sota, Miu Suzuki"
fly me to the saitama,6.3,https://m.media-amazon.com/images/M/MV5BMGY5NTBhZWItNDk0ZC00YjIxLWE1N2UtM2EzNjlkYWE0Y2UwXkEyXkFqcGc@.jpg,,"In a world where people are discriminated based on their birthplace, a resident of the much-reviled Saitama Prefecture embarks on a revolutionary campaign to improve things for his home.","Fumi Nikaidô, Gackt, Yûsuke Iseya, Brother Tom, Kumiko Asô"
last of the wolves,5.8,https://m.media-amazon.com/images/M/MV5BNmQ5NzI4ZDUtZTViNS00ZTY0LTkyYTktNTcxYWQyZDY1MzJjXkEyXkFqcGc@.jpg,,"Pasquale, an old crook who lost his fortune to gambling, organizes his last big heist and reunites The Wolves, a gang of North-Italian fairground operators who moonlight as thieves. The robbery of a money truck - transporting 12 million euros in cash - could be a good pension for everybody, and secure the legacy of their old-school craftsmanship.",Alberto De Michele
maquia: when the promised flower blooms,7.4,https://m.media-amazon.com/images/M/MV5BNjNkYWJiNTEtMjkzOS00NTM2LWEzMmYtMzZjMmIwNmEyY2M1XkEyXkFqcGc@.jpg,https://www.youtube.com/watch?v=AEWvRqZQ0RU,"Maquia, a teenager, belongs to the Iorph community whose members can live for hundreds of years. But her life changes when the Iorph settlement is invaded and she comes across an orphan.","Manaka Iwami, Miyu Irino, Yôko Hikasa, Hiroaki Hirata, Yoshimasa Hosoya"
the masterful cat is depressed again today,7.2,https://m.media-amazon.com/images/M/MV5BNjU1NmJhZjctOWNhZi00MDBjLWExMGQtMmM1ZDNmYzA4MDYxXkEyXkFqcGc@.jpg,https://www.youtube.com/watch?v=SFrIi_RR8ns,"When Saku took in a stray black cat, she never expected that he would become the equivalent of a housekeeping life partner. But Yukichi, a giant cat who towers over Saku, is not your ordinary feline. He takes great pride in his culinary skills, and a good sale at the supermarket always gets his whiskers twitching. Saku may not have her act together yet, but at least she has Yukichi.","Hiroki Yasumoto, Yui Ishikawa, Aoi Inase, Ai Kakuma, Katsuyuki Konishi"
one ordinary day,8.0,https://m.media-amazon.com/images/M/MV5BYzk1MmExMmYtZWU2MC00ZjgwLWI5MGUtNTg1NjY5ZjI1NzBhXkEyXkFqcGc@.jpg,https://www.youtube.com/watch?v=pV-wQ5rqHIM,"A remake of the BBC drama ""Criminal Justice"" that delves into the criminal justice system through the story of two men surrounding a woman's murder.","Kim Soo-hyun, Cha Seung-won, Lee Hyeon-geol, Kim Sungkyu, Hwang Se-won"
buddy daddies,8.0,https://m.media-amazon.com/images/M/MV5BYTNmNGNmNDUtMDhhNC00MDMyLTkyMjAtZDAwOGFmOTMwYTA2XkEyXkFqcGc@.jpg,https://www.youtube.com/watch?v=Oqxm1mn917g,A parenting diary of assassin buddies?. Two assassin partners Kazuki Kurusu and Rei Suwa who never let their target get away somehow end up taking in a four-year-old girl Miri.,"Toshiyuki Toyonaga, Kôki Uchiyama, Hina Kino, Toshiyuki Morikawa, Emi Lo"
honey lemon soda,6.8,https://m.media-amazon.com/images/M/MV5BZjdhYTk5N2QtZTIzOC00NTUwLTk3MzItMjZkNzYzYzlhZGJlXkEyXkFqcGc@.jpg,https://www.youtube.com/watch?v=D1Uck5jSeXE,A shy schoolgirl meets a laid-back boy with lemon-yellow hair.,"Kana Ichinose, Shogo Yano, Shion Wakayama, Junji Majima, Kazuyuki Okitsu"
